id,eph_codagl,eph_aglome,codaglo,aglomerado,codprov,nomprov,coddepto,localidade,frac2010,radio2010,the_geom,tiporad,entidades
1905,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,06,12,NA,U,
1906,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,06,13,NA,U,
1907,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,06,14,NA,U,
1908,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,01,NA,U,
1909,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,02,NA,U,
1910,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,03,NA,U,
1911,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,04,NA,U,
1912,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,05,NA,U,
1913,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,06,NA,U,
1914,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,07,NA,U,
1915,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,08,NA,U,
1916,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,09,NA,U,
1917,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,10,NA,U,
1918,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,11,NA,U,
1919,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,12,NA,U,
1920,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,07,13,NA,U,
1921,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,01,NA,U,
1922,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,02,NA,U,
1923,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,03,NA,U,
1924,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,04,NA,U,
1925,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,05,NA,U,
1926,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,06,NA,U,
1927,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,07,NA,U,
1928,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,08,NA,U,
1929,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,09,NA,U,
1930,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,10,NA,U,
1931,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,11,NA,U,
1932,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,12,NA,U,
1933,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,13,NA,U,
1934,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,14,NA,U,
1935,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,15,NA,U,
1936,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,16,NA,U,
1937,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,17,NA,U,
1938,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,08,18,NA,U,
1939,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,01,NA,U,
1940,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,02,NA,U,
1941,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,03,NA,U,
1942,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,04,NA,U,
1943,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,05,NA,U,
1944,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,06,NA,U,
1945,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,07,NA,U,
1946,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,08,NA,U,
1947,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,09,NA,U,
1948,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,10,NA,U,
1949,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,11,NA,U,
1950,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,12,NA,U,
1951,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,10,13,NA,U,
1952,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,01,NA,U,
1953,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,02,NA,U,
1954,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,03,NA,U,
1955,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,04,NA,U,
1956,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,05,NA,U,
1957,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,06,NA,U,
1958,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,07,NA,U,
1959,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,08,NA,U,
1960,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,09,NA,U,
1961,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,10,NA,U,
1962,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,11,NA,U,
1963,93,Viedma - Carmen de Patagones,0050,Viedma - Carmen de Patagones,62,Río Negro,007,(62007090) Viedma,11,12,NA,U,
1964,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,01,01,NA,U,(70007020 - 04) Villa General San Martin
1965,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,01,02,NA,U,(70007020 - 04) Villa General San Martin
1966,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,01,03,NA,U,(70007020 - 04-02) Villa General San Martin - La Cañada
1967,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,01,04,NA,U,(70007020 - 04) Villa General San Martin
1968,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,01,NA,U,(70007020 - 04) Villa General San Martin
1969,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,02,NA,U,(70007020 - 04) Villa General San Martin (Incluye Bº Santa Bárbara)
1970,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,03,NA,U,(70007020 - 04) Villa General San Martin
1971,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,04,NA,U,(70007020 - 04) Villa General San Martin
1972,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,05,NA,U,(70007020 - 04) Villa General San Martin
1973,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,06,NA,U,(70007020 - 04) Villa General San Martin
1974,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,02,07,NA,U,(70007020 - 04) Villa General San Martin
1975,27,Gran San Juan,0000,,70,San Juan,007,(70007000) zona rural,03,01,NA,M,
1976,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,03,01,NA,M,(70007020 - 04-01) Villa General San Martin - Campo Afuera
1977,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,03,02,NA,U,(70007020 - 04-01) Villa General San Martin - Campo Afuera
1978,27,Gran San Juan,1326,El Rincón,70,San Juan,007,(70007010) El Rincón,03,03,NA,U,
1979,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,03,06,NA,U,(70007020 - 01) Campo Afuera
1980,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,03,07,NA,U,(70007020 - 04-01) Villa General San Martin - Campo Afuera
1981,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,03,08,NA,U,(70007020 - 04-01) Villa General San Martin - Campo Afuera
1982,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,04,01,NA,U,(70007020 - 04) Villa General San Martin
1983,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,04,02,NA,M,(70007020 - 03) Villa Ampacama
1984,27,Gran San Juan,0000,,70,San Juan,007,(70007000) zona rural,04,02,NA,M,
1985,27,Gran San Juan,0259,Villa General San Martín - Campo Afuera,70,San Juan,007,(70007020) Villa General San Martín - Campo Afuera,04,03,NA,U,(70007020 - 04-03) Villa General San Martin - Villa Ampacana
1986,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,01,NA,U,
1987,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,02,NA,U,
1988,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,03,NA,U,
1989,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,04,NA,U,
1990,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,05,NA,U,
1991,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,06,NA,U,
1992,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,07,NA,U,
1993,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,08,NA,U,
1994,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,09,NA,U,
1995,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,10,NA,U,
1996,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,11,NA,U,
1997,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,12,NA,U,
1998,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,10,13,NA,U,
1999,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,01,NA,U,
2000,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,02,NA,U,
2001,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,03,NA,U,
2002,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,04,NA,U,
2003,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,05,NA,U,
2004,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,06,NA,U,
2005,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,07,NA,U,
2006,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,08,NA,U,
2007,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,09,NA,U,
2008,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,10,NA,U,
2009,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,11,NA,U,
2010,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,12,NA,U,
2011,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,11,13,NA,U,
2012,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,01,NA,U,
2013,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,02,NA,U,
2014,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,03,NA,U,
2015,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,04,NA,U,
2016,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,05,NA,U,
2017,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,06,NA,U,
2018,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,07,NA,U,
2019,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,08,NA,U,
2020,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,09,NA,U,
2021,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,10,NA,U,
2022,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,11,NA,U,
2023,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,12,NA,U,
2024,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,12,13,NA,U,
2025,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,01,NA,U,
2026,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,02,NA,U,
2027,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,03,NA,U,
2028,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,04,NA,U,
2029,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,05,NA,U,
2030,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,06,NA,U,
2031,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,07,NA,U,
2032,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,08,NA,U,
2033,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,09,NA,U,
2034,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,10,NA,U,
2035,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,11,NA,U,
2036,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,12,NA,U,
2037,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,13,NA,U,
2038,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,13,14,NA,U,
2039,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,01,NA,U,
2040,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,02,NA,U,
2041,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,03,NA,U,
2042,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,04,NA,U,
2043,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,05,NA,U,
2044,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,06,NA,U,
2045,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,07,NA,U,
2046,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,08,NA,U,
2047,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,09,NA,U,
2048,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,10,NA,U,
2049,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,11,NA,U,
2050,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,12,NA,U,
2051,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,13,NA,U,
2052,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,14,NA,U,
2053,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,15,NA,U,
2054,31,Ushuaia - Rio Grande,0072,Río Grande,94,Tierra del Fuego,007,(94007010) Río Grande,14,16,NA,U,
2055,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,01,NA,U,(02008010 - 01) Villa Lugano
2056,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,02,NA,U,(02008010 - 01) Villa Lugano
2057,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,03,NA,U,(02008010 - 01) Villa Lugano
2058,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,04,NA,U,(02008010 - 01) Villa Lugano
2059,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,05,NA,U,(02008010 - 01) Villa Lugano
2060,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,06,NA,U,(02008010 - 01) Villa Lugano
2061,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,07,NA,U,(02008010 - 01) Villa Lugano
2062,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,08,NA,U,(02008010 - 01) Villa Lugano
2063,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,09,NA,U,(02008010 - 01) Villa Lugano
2064,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,10,NA,U,(02008010 - 01) Villa Lugano
2065,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,11,NA,U,(02008010 - 01) Villa Lugano
2066,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,01,12,NA,U,(02008010 - 01) Villa Lugano
2067,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,01,NA,U,(02008010 - 01) Villa Lugano
2068,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,02,NA,U,(02008010 - 01) Villa Lugano
2069,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,03,NA,U,(02008010 - 01) Villa Lugano
2070,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,04,NA,U,(02008010 - 01) Villa Lugano
2071,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,05,NA,U,(02008010 - 01) Villa Lugano
2072,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,06,NA,U,(02008010 - 01) Villa Lugano
2073,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,07,NA,U,(02008010 - 01) Villa Lugano
2074,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,08,NA,U,(02008010 - 01) Villa Lugano
2075,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,09,NA,U,(02008010 - 01) Villa Lugano
2076,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,02,10,NA,U,(02008010 - 01) Villa Lugano
2077,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,01,NA,U,(02008010 - 01) Villa Lugano
2078,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,02,NA,U,(02008010 - 01) Villa Lugano
2079,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,03,NA,U,(02008010 - 01) Villa Lugano
2080,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,04,NA,U,(02008010 - 01) Villa Lugano
2081,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,05,NA,U,(02008010 - 01) Villa Lugano
2082,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,06,NA,U,(02008010 - 01) Villa Lugano
2083,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,07,NA,U,(02008010 - 01) Villa Lugano
2084,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,08,NA,U,(02008010 - 01) Villa Lugano
2085,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,09,NA,U,(02008010 - 01) Villa Lugano
2086,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,03,10,NA,U,(02008010 - 01) Villa Lugano
2087,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,04,01,NA,U,(02008010 - 01) Villa Lugano
2088,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,008,(02008010) Ciudad Autónoma de Buenos Aires,04,02,NA,U,(02008010 - 01) Villa Lugano
